,A1-A3,A4,C2,C3 / C4,C2 to C4,D,Total A1-A5w,Total A-C,Typology,Cost,GIA,Total Kg,A5atCO2,A1_A5_kgCO2e_msq,Building Use,Building Height,Storeys,Has Basement,Has Transfer Deck,Grid_X,Grid_Y
4,31212.757628260235,1138.7386730987855,898.7865472840002,2321.8366544095093,3220.62320169351,3470.8612269300897,34234.89873716166,37455.521938855185,One-Way Spanning RC,56857043.3434,106722.0,185405540.3039072,397.99930340389415,324.5150769341424,Education,165.82500000000002,33,No,Yes,6,6
5,35120.35933387236,1259.937746484328,1015.3427640416061,2622.9257389299023,3638.268502971509,3532.417925584411,38246.55111883097,41884.81962180248,Precast Hollowcore with In-situ RC Beams,60792629.5964,106722.0,210169780.39757183,425.5484071751483,362.3629572722224,Education,165.0,33,No,Yes,6,6
6,32058.254276130967,1897.8689720069888,793.0723263004305,2049.07276493382,2842.1450912342516,-874.7987614366762,35343.74002873679,38185.885119971055,Non-Composite Rolled Steel with PCC Planks,84262786.8281,106722.0,163882601.7344999,589.8395077967765,336.70264365860436,Education,174.8934,33,No,Yes,6,6
7,34446.19773119638,2042.4715267589236,751.9701920785643,1943.0043855763276,2694.974577654893,-2611.5910336283587,38015.03706556322,40710.01164321813,Composite Rolled Steel with Metal Decking,85597179.4323,106722.0,155849034.16218755,599.1802560263724,361.82059295730585,Education,173.4018,33,No,Yes,6,6
8,34585.88278838869,2207.6145331525454,714.5882270984447,1846.5058703883126,2561.0940974867576,-3227.443596013753,38254.25504843255,40815.34914591932,Composite Cell Beams with Metal Decking,91364530.2141,106722.0,148252850.35449967,639.5517114986746,364.4403849246755,Education,164.73468,33,No,Yes,6,6
9,27198.84592960337,2568.4665111592926,595.512268052102,11106.841757089685,11702.354025141785,-4106.7634133964775,31052.890599748225,33239.83422733649,Steel Frame with CLT Slabs,79681844.4539,106722.0,124033567.35081814,557.772911177565,296.1963185746687,Education,171.92340000000002,33,No,Yes,6,6
10,26843.298346508138,2705.7332580130474,625.2827463848477,16305.956237916831,16931.23898430168,-4675.582072478375,30921.281755896962,33242.99559459865,"CLT, Glulam and Steel Column Hybrid",79793320.3515,106722.0,130058756.90164316,558.5532424603086,294.9704371953043,Education,176.88000000000002,33,No,Yes,6,6
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,280800.0,0.0,0.0,,Office,0.0,19,Yes,No,10,10
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,280800.0,0.0,0.0,,Office,0.0,19,Yes,No,10,10
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,280800.0,0.0,0.0,,Office,0.0,19,Yes,No,10,10
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,280800.0,0.0,0.0,,Office,0.0,19,Yes,No,10,10
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,280800.0,0.0,0.0,,Office,0.0,19,Yes,No,10,10
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,280800.0,0.0,0.0,,Office,0.0,19,Yes,No,10,10
6,82390.83007985026,5842.900403624819,1988.9187807195335,5139.100704202997,7128.019484922531,-4281.515600484364,91216.43544024641,98344.45492516898,Non-Composite Rolled Steel with PCC Planks,203602437.9036,280800.0,542211217.6839285,1425.2170653249905,329.92041490588105,Office,112.5921,19,Yes,No,10,10
7,71119.22369420314,5430.2326436074145,1391.1651140171618,3595.175224451811,4986.340338468975,-8749.71213214225,79362.92015268285,84349.26049115183,Composite Rolled Steel with Metal Decking,192133838.7402,280800.0,417050691.71859384,1344.9368711815619,287.4211432473804,Office,105.82620000000001,19,Yes,No,10,10
8,77013.76090103119,6188.827176999939,1428.3231456670987,3691.3917326742167,5119.714878341318,-10446.510067721187,86119.40585897819,91239.12073731952,Composite Cell Beams with Metal Decking,224045651.53,280800.0,424564652.4075438,1568.3195607103046,312.27822442909013,Office,107.70833999999999,19,Yes,No,10,10
9,59699.2175342758,8128.396539848396,1009.7547287014993,31757.849146688157,32767.60387538965,-16496.43611655282,70123.04879637602,73903.27652497671,Steel Frame with CLT Slabs,205600058.7753,280800.0,335983859.06070006,1439.2004114270512,254.85131484260353,Office,106.68310000000001,19,Yes,No,10,10
10,52421.54681063358,7992.833752264676,1140.363847809234,58395.87082589372,59536.234673702944,-17111.9241712962,63116.3056579558,67508.52380685875,"CLT, Glulam and Steel Column Hybrid",190226821.4472,280800.0,363045924.06866217,1331.587750130281,229.51528991483647,Office,120.84,19,Yes,No,10,10
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,154154.0,0.0,0.0,,Education,0.0,26,No,No,11,11
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,154154.0,0.0,0.0,,Education,0.0,26,No,No,11,11
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,154154.0,0.0,0.0,,Education,0.0,26,No,No,11,11
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,406136.5,154154.0,0.0,0.0,,Education,0.0,26,No,No,11,11
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,0,154154.0,0.0,0.0,,Education,0.0,26,No,No,11,11
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,154154.0,0.0,0.0,,Education,0.0,26,No,No,11,11
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,154154.0,,,,Education,,26,No,No,11,11
7,47199.32149266957,3222.0985199230336,927.0142673232228,2395.5886542436533,3322.6029215668773,-5616.261225529139,52302.70445870601,55625.30738027288,Composite Rolled Steel with Metal Decking,126130164.4969,154154.0,195543772.89524227,882.9111514785494,345.0161242016721,Education,146.92340000000002,26,No,No,11,11
8,49597.650054350044,3512.0489582851587,945.6182935760917,2443.73240754997,3389.350701126062,-6207.975197667189,55041.351462271785,58430.70216339785,Composite Cell Beams with Metal Decking,139443525.6477,154154.0,199247138.53418964,976.1046795336084,363.3863288776509,Education,147.60147999999998,26,No,No,11,11
9,38235.17778933471,4416.103532482631,704.069574236672,18663.426837275674,19367.496411512344,-9069.378421333202,44221.8571038806,46838.26646136645,Steel Frame with CLT Slabs,123230925.1521,154154.0,149076771.80957034,862.6164760643721,292.46385808960497,Education,147.75799999999998,26,No,No,11,11
10,38746.44544258253,4514.769452682023,884.4701095898805,31974.434568146567,32858.90467773645,-9096.784135455218,45264.829184063674,48597.98480900012,"CLT, Glulam and Steel Column Hybrid",117876985.9859,154154.0,185912563.11761242,825.1389019013592,298.9865205311898,Education,165.36,26,No,No,11,11
0,29774.048655230483,1288.7838331700832,861.2252183790081,2224.843470547961,3086.0686889269687,3284.6906083976446,32860.24939002627,35946.31807895324,RC Flat Slab,54560054.7585,129360.0,215343632.94970196,381.920383309796,256.9741015254798,Residential,122.98500000000001,27,Yes,No,6,6
1,26308.189239010095,1156.442599467527,768.4948631303434,1985.3015692598044,2753.7964323901488,2794.9895407853865,29054.17770919788,31807.974141588027,PT RC Flat Slab,60822130.8979,129360.0,195344002.57538372,425.7549162855614,227.89063563298888,Residential,122.17500000000001,27,Yes,No,6,6
2,26039.870039690388,1150.5670616480306,752.8498360713256,1944.8871923562326,2697.737028427559,2891.866435286156,28762.423523122066,31460.160551549623,RC Rib Slab,58844187.7685,129360.0,192433554.81074762,411.9093143796327,225.52823776671073,Residential,126.225,27,Yes,No,6,6
3,25344.204552291005,1133.985149510565,708.0807406979236,1829.2392559718849,2537.319996669809,3210.010105507934,28003.921430627128,30541.241427296944,Two-way RC Slab,48643730.4017,129360.0,183549883.55747035,340.5061128121517,219.11276703338962,Residential,125.55000000000001,27,Yes,No,6,6
4,26568.30653250588,1169.9897798189459,765.8048694296457,1978.3527529440432,2744.1576223736897,2985.3729983922613,29341.771636095546,32085.929258469234,One-Way Spanning RC,54156649.5216,129360.0,195035918.61037454,379.0965466515391,229.75315540156993,Residential,128.25,27,Yes,No,6,6
5,31538.60163322342,1320.3909414328907,910.6058806147913,2352.4040486036347,3263.0099292184264,3138.5898782358718,34456.9465959586,37719.956525177025,Precast Hollowcore with In-situ RC Beams,59259137.9041,129360.0,224647027.30966556,414.81396532871696,269.5714329103843,Residential,126.225,27,Yes,No,6,6
6,26636.70011011267,1812.8484649480624,650.7714480661621,1681.480749425854,2332.2521974920164,-1037.3770432057133,29504.799132841177,31837.051330333194,Non-Composite Rolled Steel with PCC Planks,77614642.0286,129360.0,170839690.4639507,543.3024942000673,232.28278932468493,Residential,131.76,27,Yes,No,6,6
7,29511.557049998435,1960.4231633502475,606.5756842408122,1567.4308055753527,2174.0064898161654,-2988.4362438388857,32707.258865463155,34881.26535527932,Composite Rolled Steel with Metal Decking,79273962.7874,129360.0,162527922.14141154,554.9177395121276,257.1287616340081,Residential,130.6368,27,Yes,No,6,6
8,30654.732512023464,2165.393048570707,597.8919813807275,1545.0677012886392,2142.959682669368,-3526.563865002464,34048.50405238375,36191.46373505312,Composite Cell Beams with Metal Decking,87067771.7518,129360.0,160735893.7476794,609.4744022622772,267.9188192226811,Residential,126.21851999999998,27,Yes,No,6,6
9,20205.438274889613,2503.985139356397,418.1199056001872,12613.440060656818,13031.55996625701,-4560.192274056764,23651.162418531898,25213.25449488065,Steel Frame with CLT Slabs,68904071.4447,129360.0,123817314.75765216,482.3285001128915,186.56069046571417,Residential,130.491,27,Yes,No,6,6
10,19605.57269992583,2705.1363891878264,431.97867801464866,18407.25070186426,18839.22937987891,-5444.405635170375,23313.042663811044,24956.399723689967,"CLT, Glulam and Steel Column Hybrid",70146464.3266,129360.0,126594433.51814076,491.0252502862623,184.01413044292912,Residential,132.705,27,Yes,No,6,6
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,72000.0,0.0,0.0,,Residential,0.0,30,No,Yes,10,10
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,72000.0,0.0,0.0,,Residential,0.0,30,No,Yes,10,10
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,72000.0,0.0,0.0,,Residential,0.0,30,No,Yes,10,10
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,72000.0,0.0,0.0,,Residential,0.0,30,No,Yes,10,10
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,72000.0,0.0,0.0,,Residential,0.0,30,No,Yes,10,10
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,72000.0,0.0,0.0,,Residential,0.0,30,No,Yes,10,10
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,72000.0,,,,Residential,,30,No,Yes,10,10
7,,,,,,,,,Composite Rolled Steel with Metal Decking,,72000.0,,,,Residential,,30,No,Yes,10,10
8,,,,,,,,,Composite Cell Beams with Metal Decking,,72000.0,,,,Residential,,30,No,Yes,10,10
9,21861.84048545588,2275.1372001408167,427.46611389630436,8709.587403207106,9137.053517103412,-4221.021061416797,25068.991592139388,26642.98700526725,Steel Frame with CLT Slabs,65959514.1014,72000.0,89209719.27751698,461.7165987098813,354.593169317351,Residential,160.74,30,No,Yes,10,10
10,21040.85802447485,2317.0392808620372,499.15615438629044,16710.11067396659,17209.26682835289,-4449.831826561599,24476.137526068494,26349.815522421366,"CLT, Glulam and Steel Column Hybrid",62940655.974,72000.0,103763247.62283623,440.5845918178617,346.0655849706438,Residential,178.65,30,No,Yes,10,10
0,9289.210310028287,350.2559413044149,275.69711280154405,712.2714153229474,987.9685281244915,959.1709293218447,10201.659955951569,11189.628484076058,RC Flat Slab,15626174.8075,34320.0,58547177.49484917,109.38322365227224,300.438321084028,Office,50.550000000000004,10,No,Yes,8,8
1,7459.995444858343,281.8736555956736,230.09458111561835,594.4705386379927,824.5651197536109,647.5588908765748,8194.930779876324,9019.495899629936,PT RC Flat Slab,16049918.6898,34320.0,49127685.35747439,112.34943082856354,242.0536191930329,Office,49.650000000000006,10,No,Yes,8,8
2,6758.648263603564,259.92412513726214,200.51028022653847,518.0481021634695,718.558382390008,720.7214551863444,7427.695325844358,8146.253708234367,RC Rib Slab,15169158.7249,34320.0,43198224.16547978,106.1841110743791,219.51863161185133,Office,54.5,10,No,Yes,8,8
3,7645.408964685876,296.4758057823547,209.10941387325673,540.2614628007944,749.3708766740511,1086.8439903665585,8401.572459086332,9150.943335760383,Two-way RC Slab,14971303.4586,34320.0,44920645.74355675,104.79912420989382,247.85464986294366,Office,55.0,10,No,Yes,8,8
4,7254.184990484382,276.3686807615629,217.60860069690227,562.2166398911851,779.8252405880875,729.5995389732351,7970.062490700417,8749.887731288502,One-Way Spanning RC,14328948.5438,34320.0,46582584.418823235,100.30263980675002,235.15049914065173,Office,54.75000000000001,10,No,Yes,8,8
5,7098.908577668711,263.4158644956217,214.54146235796838,554.2935800986087,768.835042456577,600.987637203214,7717.018714587644,8485.853757044222,Precast Hollowcore with In-situ RC Beams,14137090.0742,34320.0,45955170.88032111,98.9596305196417,227.73829676886032,Office,51.25,10,No,Yes,8,8
6,7588.101151114947,441.3987274191299,198.7922849499091,513.6789353922757,712.4712203421848,-264.00048817578164,8312.724870769869,9025.196091112055,Non-Composite Rolled Steel with PCC Planks,19879224.3908,34320.0,42826684.87256509,139.15457073581575,246.26688349375542,Office,55.67500000000001,10,No,Yes,8,8
7,6761.643992697489,408.6712808008544,144.89038435161726,374.4606575321042,519.3510418837216,-741.370699918089,7454.033038656179,7973.384080539898,Composite Rolled Steel with Metal Decking,18748481.7125,34320.0,31833459.35850344,131.23937198729394,221.01609588122008,Office,54.122,10,No,Yes,8,8
8,7610.859122851193,528.7803350123304,147.83410084323503,382.1025937693079,529.9366946125429,-1035.6429914290613,8433.199368672418,8963.136063284957,Composite Cell Beams with Metal Decking,23164099.0958,34320.0,32411937.304766804,162.14869367070403,250.44720461372734,Office,53.5708,10,No,Yes,8,8
9,5384.220035742433,692.6960303480716,106.55254120789253,3650.4383952424096,3756.990936450303,-1532.7735286279285,6310.445165419189,6711.003074346558,Steel Frame with CLT Slabs,19695678.689,34320.0,24008077.14991033,137.8697508230892,187.88796375997313,Office,54.57900000000001,10,No,Yes,8,8
10,5152.371491214973,767.7929334460778,117.80255225651214,6348.310289031556,6466.112841288069,-1853.8350686405256,6192.3650267067305,6647.875243994799,"CLT, Glulam and Steel Column Hybrid",25152573.8374,34320.0,26267570.6837261,176.06801686174947,185.56040336737996,Office,58.400000000000006,10,No,Yes,8,8
0,138361.65248453512,6083.558486729989,4016.601991501549,10376.25699976032,14392.858991261877,15018.79905704574,152800.33966399482,167193.19865525662,RC Flat Slab,212515306.9228,478400.0,1022423824.5404907,1487.6071484598365,322.50825002603403,Education,110.55000000000001,22,Yes,Yes,8,8
1,108725.30357686998,4946.436559775171,3230.4380779664957,8345.431192317563,11575.869270284058,10723.648168867818,120250.54885530313,131826.41812558717,PT RC Flat Slab,217814055.1527,478400.0,852123948.315183,1524.6983860688772,254.5469214911622,Education,108.57000000000001,22,Yes,Yes,8,8
2,102685.17443428932,4775.438501157212,2941.205037350278,7598.281758038212,10539.486795388488,11902.181048699824,113655.04603380023,124194.53282918879,RC Rib Slab,205242524.0752,478400.0,795563688.3035746,1436.697668526519,240.57638733763955,Education,117.70000000000002,22,Yes,Yes,8,8
3,112178.07041125708,5166.142205082055,3030.6854656403852,7829.428418300786,10860.113883941174,15862.562005500393,124079.5024089143,134939.6162928555,Two-way RC Slab,190507046.2962,478400.0,813228422.6498135,1333.5493240737258,262.1510278699583,Education,115.5,22,Yes,Yes,8,8
4,111574.97056438841,5075.001856519348,3233.0854787676512,8352.269982265903,11585.355461033558,12298.020137952466,123386.94618344374,134972.30164447727,One-Way Spanning RC,193703467.5965,478400.0,853302096.2364032,1355.9242731756556,260.7501472755422,Education,118.25,22,Yes,Yes,8,8
5,105723.99289224843,4760.003986211776,3094.6959015045554,7994.780761318014,11089.476662822572,9918.57522700896,115802.8303511767,126892.3070139993,Precast Hollowcore with In-situ RC Beams,190504634.7978,478400.0,825508129.9814138,1333.532443584435,244.8502566780124,Education,111.65,22,Yes,Yes,8,8
6,117128.4016407799,8571.072460154744,2759.160345790869,7129.497402320316,9888.657748111185,-7642.901240608506,129734.14272037192,139622.8004684831,Non-Composite Rolled Steel with PCC Planks,306447161.5653,478400.0,749279013.7988105,2145.130130956963,275.66737636147343,Education,122.48500000000001,22,Yes,Yes,8,8
7,99633.50743588034,7603.27694577369,1891.181890715847,4887.5159981833485,6778.697888899199,-13740.243778141563,111055.63019051736,117834.32807941653,Composite Rolled Steel with Metal Decking,277517039.3593,478400.0,568636098.4488251,1942.6192755151378,236.20035423501778,Education,119.06840000000001,22,Yes,Yes,8,8
8,,,,,,,,,Composite Cell Beams with Metal Decking,,478400.0,,,,Education,117.71407999999998,22,Yes,Yes,8,8
9,76852.32119718689,11114.919337114843,1343.560494681267,51200.174094442926,52543.7345891242,-23394.415664274948,91061.8080703029,96140.83317930483,Steel Frame with CLT Slabs,272575748.0073,478400.0,460096741.96256095,1908.030236050834,194.33494629254542,Education,118.5228,22,Yes,Yes,8,8
10,73617.50733461847,12146.881500376061,1472.461203440259,86598.32883637017,88070.79003981045,-27878.938394348235,89332.8761809518,95066.1673407623,"CLT, Glulam and Steel Column Hybrid",347569499.0469,478400.0,486462682.5634102,2432.9864933283993,191.8182748208198,Education,128.48000000000002,22,Yes,Yes,8,8
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,254100.0,0.0,0.0,,Residential,0.0,20,Yes,Yes,11,11
1,62999.454140509246,2879.366729285492,1868.8175680743195,4827.857280510888,6696.674848585209,6262.8190006237155,69690.30766469621,76386.98251328146,PT RC Flat Slab,128655217.2653,254100.0,495439464.48531187,900.5865208570494,277.80753319776966,Residential,92.69999999999999,20,Yes,Yes,11,11
2,68576.35676488736,3092.833045130257,1988.1084637967879,5136.010612729881,7124.119076526669,7527.1727040282285,75809.97807218684,82934.09714871351,RC Rib Slab,124768594.8148,254100.0,520003273.3857143,873.3801637036557,301.784172514327,Residential,102.5,20,Yes,Yes,11,11
3,72236.6827098951,3242.302759871553,2025.135201104355,5231.658418988874,7256.793620093229,9014.048983470118,79828.75767769723,87085.55129779046,Two-way RC Slab,115134231.9304,254100.0,527243780.43033683,805.9396235126835,317.3345033499012,Residential,101.0,20,Yes,Yes,11,11
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,0,254100.0,0.0,0.0,,Residential,0.0,20,Yes,Yes,11,11
5,60244.81273370258,2728.7621929746106,1782.496982600198,4604.873155093386,6387.370137693583,5320.72136011312,65979.18479213554,72366.55492982913,Precast Hollowcore with In-situ RC Beams,106432137.5268,254100.0,478787949.5449394,745.0249626877093,262.59035716183877,Residential,97.00000000000001,20,Yes,Yes,11,11
6,67164.94926893571,4628.26533520584,1659.570199916915,4288.039664943823,5947.609864860738,-2908.6896618861124,74322.34885250857,80269.95871736929,Non-Composite Rolled Steel with PCC Planks,167019568.2197,254100.0,450519463.711275,1169.136977538087,297.09360814658265,Residential,111.018,20,Yes,Yes,11,11
7,59346.61549752372,4410.881400491346,1182.4566537736403,3055.7601841587116,4238.216837932351,-7042.166997885449,66141.13505428546,70379.3518922178,Composite Rolled Steel with Metal Decking,159321119.0134,254100.0,349685317.90635115,1115.2478330937784,264.6847024296704,Residential,104.89599999999999,20,Yes,Yes,11,11
8,62089.05947286867,4741.617818908626,1202.3623487525922,3107.278014508544,4309.6403632611355,-7682.909392594582,69272.36763826823,73582.00800152938,Composite Cell Beams with Metal Decking,175555796.146,254100.0,353709626.09839886,1228.890573021902,277.4547745426609,Residential,106.3416,20,Yes,Yes,11,11
9,45845.67391513708,6208.617834336033,842.1424533350062,27296.860519631657,28139.00297296665,-12311.009989951095,53956.498357955206,57113.503369657876,Steel Frame with CLT Slabs,156682783.3088,254100.0,278883128.62531686,1096.7794831619435,216.6598891818857,Residential,104.18,20,Yes,Yes,11,11
10,40901.964326973,6087.904784749332,922.1751774935615,44203.52241332959,45125.69759082315,-12668.599239610097,49137.95263001523,52673.1518208384,"CLT, Glulam and Steel Column Hybrid",143361338.1209,254100.0,295778640.36198014,1003.5293668460841,197.3297205700957,Residential,116.7,20,Yes,Yes,11,11
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,777920.0,0.0,0.0,,Office,0.0,33,Yes,No,10,10
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,777920.0,0.0,0.0,,Office,0.0,33,Yes,No,10,10
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,777920.0,0.0,0.0,,Office,0.0,33,Yes,No,10,10
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,777920.0,0.0,0.0,,Office,0.0,33,Yes,No,10,10
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,777920.0,0.0,0.0,,Office,0.0,33,Yes,No,10,10
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,777920.0,0.0,0.0,,Office,0.0,33,Yes,No,10,10
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,777920.0,,,,Office,,33,Yes,No,10,10
