,A1-A3,A4,C2,C3 / C4,C2 to C4,D,Total A1-A5w,Total A-C,Typology,Cost,GIA,Total Kg,A5atCO2,A1_A5_kgCO2e_msq,Building Use,Building Height,Storeys,Has Basement,Has Transfer Deck,Grid_X,Grid_Y,Bays_X,Bays_Y
4,24518.323313437315,896.6889837937637,716.8710636658847,1851.9141492492531,2568.7852129151374,2572.5230160415517,26896.431530851954,29465.216743767087,One-Way Spanning RC,46676321.9338,97440.0,148556571.25488254,326.7342535366593,279.3838853077649,Residential,146.45,29,No,Yes,6,6,4.0,14.0
5,25920.73685224883,929.2267973570773,753.5893029393307,1946.7650405666498,2700.35434350598,2511.293084319751,28184.816229363245,30885.17057286922,Precast Hollowcore with In-situ RC Beams,46637585.8477,97440.0,156477644.12262863,326.46310093376235,292.60344140288385,Residential,135.575,29,No,Yes,6,6,4.0,14.0
6,25807.73570591671,1552.001149820969,635.0395637566879,1640.7953574223766,2275.8349211790646,-997.0122809306984,28371.245299288857,30647.080220467917,Non-Composite Rolled Steel with PCC Planks,67752657.0603,97440.0,131449479.78760691,474.2685994221001,296.03359912470194,Residential,145.9976,29,No,Yes,6,6,4.0,14.0
7,25440.403197209234,1520.707395753244,540.6607912994831,1397.0608187918624,1937.7216100913454,-2409.216712407264,28050.60837561045,29988.329985701792,Composite Rolled Steel with Metal Decking,64720701.7507,97440.0,111950590.22463867,453.0449122551381,292.52517742062383,Residential,143.057,29,No,Yes,6,6,4.0,14.0
8,25319.88976185371,1646.8579661480862,500.7799068965118,1294.0942914147217,1794.8741983112336,-2883.329793550993,27988.5651009231,29783.439299234327,Composite Cell Beams with Metal Decking,69735956.6741,97440.0,103887037.65998916,488.15169671837424,292.24873560797903,Residential,137.57407759249588,29,No,Yes,6,6,4.0,14.0
9,19811.17938570494,2070.4509035327924,418.40084262260314,9779.433481705442,10197.834324328047,-3794.194993455145,22795.755265062908,24343.21650070593,Steel Frame with CLT Slabs,62281705.6801,97440.0,88234380.17353086,435.971939760545,238.42084569810604,Residential,143.9589,29,No,Yes,6,6,4.0,14.0
10,19376.607341195315,2258.952791903609,445.823208361337,15884.50031532156,16330.323523682891,-4581.816366843708,22638.79496988387,24317.626141566772,"CLT, Glulam and Steel Column Hybrid",70934109.4121,97440.0,93764344.36691362,496.53876588474657,237.43158595821652,Residential,149.495,29,No,Yes,6,6,4.0,14.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,45696.0,0.0,0.0,,Office,0.0,33,Yes,Yes,7,7,4.0,3.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,45696.0,0.0,0.0,,Office,0.0,33,Yes,Yes,7,7,4.0,3.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,45696.0,0.0,0.0,,Office,0.0,33,Yes,Yes,7,7,4.0,3.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,45696.0,0.0,0.0,,Office,0.0,33,Yes,Yes,7,7,4.0,3.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,45696.0,0.0,0.0,,Office,0.0,33,Yes,Yes,7,7,4.0,3.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,45696.0,0.0,0.0,,Office,0.0,33,Yes,Yes,7,7,4.0,3.0
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,45696.0,,,,Office,,33,Yes,Yes,7,7,4.0,3.0
7,90.71451108719998,6.283256179199999,0.19762804201139997,0.5105145645599999,0.7081426065713998,0.0,102.17618048966747,102.88432309623887,Composite Rolled Steel with Metal Decking,,45696.0,39270.35111999999,0.0,,Office,0.0,33,Yes,Yes,7,7,4.0,3.0
8,99.23099986799997,6.873142847999998,0.21618182114099993,0.5584428563999998,0.7746246775409997,0.0,111.76871738785766,112.54334206539865,Composite Cell Beams with Metal Decking,,45696.0,42957.14279999999,0.0,,Office,0.0,33,Yes,Yes,7,7,4.0,3.0
9,104.44721447160003,7.234439097600002,0.22754571724170009,0.5877981766800001,0.8153438939217003,0.0,117.64399443474551,118.45933832866719,Steel Frame with CLT Slabs,1599924.0312,45696.0,45215.24436000001,0.0,,Office,0.0,33,Yes,Yes,7,7,4.0,3.0
10,19.827450442800004,1.3733299008000002,0.04319551703610001,0.11158305444000001,0.15477857147610002,0.0,22.33262496609904,22.487403537575137,"CLT, Glulam and Steel Column Hybrid",,45696.0,8583.311880000001,0.0,,Office,0.0,33,Yes,Yes,7,7,4.0,3.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,411684.0,0.0,0.0,,Office,0.0,29,No,Yes,7,7,13.0,12.0
1,130535.15790971862,4813.090761761444,3876.0632309459,10013.046437149975,13889.109668095873,12664.404422381627,143245.22085339477,157134.33052149066,PT RC Flat Slab,233991810.7769,411684.0,814907244.4384948,1637.9426754384858,351.92808933267565,Office,146.305,29,No,Yes,7,7,13.0,12.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,411684.0,0.0,0.0,,Office,0.0,29,No,Yes,7,7,13.0,12.0
3,128652.18743533114,4892.608464651368,3229.440284290293,8342.684130836435,11572.124415126724,21891.18250900937,141225.54929880277,152797.67371392954,Two-way RC Slab,202583072.421,411684.0,678748663.783466,1418.0815069472706,346.48815792148844,Office,168.20000000000002,29,No,Yes,7,7,13.0,12.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,411684.0,0.0,0.0,,Office,0.0,29,No,Yes,7,7,13.0,12.0
5,120473.84061610626,4397.0641183497755,3504.695389919795,9053.72563569158,12558.421025611377,11719.567343040942,131172.70270176342,143731.1237273748,Precast Hollowcore with In-situ RC Beams,195594508.2103,411684.0,741348426.5422599,1369.1615574720831,321.9504869250092,Office,151.525,29,No,Yes,7,7,13.0,12.0
6,129192.85548853975,8865.484249199813,2932.1531658979834,7576.5222628905585,10508.67542878854,-9803.643800978494,142470.91135666164,152979.58678545017,Non-Composite Rolled Steel with PCC Planks,329647153.2115,411684.0,619641292.3606709,2307.530072480519,351.6737143759344,Office,163.09890000000001,29,No,Yes,7,7,13.0,12.0
7,103043.61880149685,7426.345397373742,1873.2082008286536,4841.145184152037,6714.353384980689,-15336.242866582174,114278.08315654873,120992.4365415294,Composite Rolled Steel with Metal Decking,289494282.8483,411684.0,393503160.8275033,2026.4599799382304,282.5092622897343,Office,154.9905,29,No,Yes,7,7,13.0,12.0
8,104283.25571047861,7590.38059934974,1869.6355912685865,4831.965698757622,6701.6012900262085,-15536.801537705285,115700.49279927854,122402.09408930477,Composite Cell Beams with Metal Decking,304249488.6281,411684.0,392515610.7865778,2129.7464203967957,286.21525057975373,Office,155.21084497133884,29,No,Yes,7,7,13.0,12.0
9,83903.20457846927,10547.184779536128,1445.5097407059184,47168.08341396653,48613.59315467247,-23397.00444486856,97750.52247686924,103171.2300046304,Steel Frame with CLT Slabs,284155793.9463,411684.0,306526619.8369966,1989.090557623789,242.27225987527578,Office,160.48600000000002,29,No,Yes,7,7,13.0,12.0
10,77678.01856364607,11080.145842374553,1605.3403664232915,83357.11643733003,84962.4568037533,-26427.151587630582,92578.31417247142,98767.83964822475,"CLT, Glulam and Steel Column Hybrid",261071846.6951,411684.0,338877657.3505804,1827.5029268660433,229.31621607674202,Office,173.42000000000002,29,No,Yes,7,7,13.0,12.0
0,2563.544638760183,110.79946446798068,79.7204746296945,206.03078257432577,285.75125720402025,271.2717127962735,2830.409529946519,3116.160787150539,RC Flat Slab,5181961.6755,11232.0,18752684.672266413,36.273731728168286,255.22464936562383,Healthcare,16.214999999999996,3,No,No,8,8,4.0,13.0
1,2050.077526416061,91.96062172328836,67.04132888581876,173.27789739392145,240.3192262797402,181.8643577926914,2267.490899910754,2507.810126190494,PT RC Flat Slab,5561362.9425,11232.0,16206876.002778715,38.92954059766846,205.34370018771568,Healthcare,15.975000000000001,3,No,No,8,8,4.0,13.0
2,2011.0361354061838,91.97267092269993,62.18470998925484,160.73223506797396,222.9169450572288,237.04000925365762,2225.4596387965353,2448.3765838537647,RC Rib Slab,5368322.0032,11232.0,15280954.412427071,37.578254022159754,201.4812938763083,Healthcare,17.025,3,No,No,8,8,4.0,13.0
3,2221.101358302048,100.72080781818602,63.882915547024126,165.11905518739786,229.00197073442197,329.1657932619398,2456.192613017718,2685.1945837521403,Two-way RC Slab,5040842.7426,11232.0,15618402.113921218,35.28589919798315,221.81966811037228,Healthcare,16.725,3,No,No,8,8,4.0,13.0
4,2230.5572860074335,99.15067153558999,69.57111099547826,179.81285366328535,249.38396465876357,243.96770874322607,2465.587053111773,2714.9710177705365,One-Way Spanning RC,5008530.7209,11232.0,16711645.680520888,35.05971504599377,222.63593021347643,Healthcare,17.1,3,No,No,8,8,4.0,13.0
5,2087.2395980708166,90.82511753973554,66.78696353762729,172.6208185014249,239.4077820390521,170.16742943768264,2274.3366070332354,2513.744389072288,Precast Hollowcore with In-situ RC Beams,4993733.6884,11232.0,16158412.206531622,34.95613581889001,205.59942511147838,Healthcare,16.35,3,No,No,8,8,4.0,13.0
6,1974.6540050557892,130.94869759092708,55.12686118052816,142.51878704825276,197.64564822878094,-74.2155830361557,2175.545958266332,2373.1916064951133,Non-Composite Rolled Steel with PCC Planks,6439683.7045,11232.0,13849113.527353246,45.07778593177531,197.7051054307432,Healthcare,17.677500000000002,3,No,No,8,8,4.0,13.0
7,2050.918916035475,137.6227443090545,46.00177685172579,118.9570183217926,164.95879517351838,-254.4542955393394,2272.4104880074933,2437.3692831810117,Composite Rolled Steel with Metal Decking,6447175.6047,11232.0,12038750.513108961,45.13022923258625,206.33375331553418,Healthcare,17.4516,3,No,No,8,8,4.0,13.0
8,2348.0746477192606,178.15409586807263,47.37028592180197,122.50471172921503,169.87499765101697,-350.7601274921682,2614.2445128088475,2784.119510459864,Composite Cell Beams with Metal Decking,7983192.0206,11232.0,12311650.005987609,55.882344144391446,237.72496945808751,Healthcare,17.547179999999997,3,No,No,8,8,4.0,13.0
9,1604.2921034125284,249.47066623222307,31.946988065567474,1309.9304343692968,1341.8774224348638,-560.5962208932114,1919.7295139711564,2041.0858354885902,Steel Frame with CLT Slabs,7043929.5123,11232.0,9225405.805401139,49.307506585963175,175.30600254247858,Healthcare,17.376599999999996,3,No,No,8,8,4.0,13.0
10,1406.1537297371406,270.139992181162,33.55355466200239,2301.3267326120417,2334.880287274042,-677.332768486083,1751.266604904579,1883.7943033786223,"CLT, Glulam and Steel Column Hybrid",8810710.36,11232.0,9550852.714179596,61.6749725202887,161.40861622372398,Healthcare,19.32,3,No,No,8,8,4.0,13.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,226200.0,0.0,0.0,,Healthcare,0.0,29,No,Yes,8,8,5.0,15.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,226200.0,0.0,0.0,,Healthcare,0.0,29,No,Yes,8,8,5.0,15.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,226200.0,0.0,0.0,,Healthcare,0.0,29,No,Yes,8,8,5.0,15.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,534300,226200.0,0.0,0.0,,Healthcare,0.0,29,No,Yes,8,8,5.0,15.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,226200.0,0.0,0.0,,Healthcare,0.0,29,No,Yes,8,8,5.0,15.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,226200.0,0.0,0.0,,Healthcare,0.0,29,No,Yes,8,8,5.0,15.0
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,226200.0,,,,Healthcare,,29,No,Yes,8,8,5.0,15.0
7,83043.42768051247,5394.867573959989,1750.5964024563211,4523.534393834339,6274.130796290662,-7601.7305258493225,91980.41277808657,98254.54357437724,Composite Rolled Steel with Metal Decking,206949154.2439,226200.0,372243390.5631214,1448.644079707256,413.03738663922996,Healthcare,172.666,29,No,Yes,8,8,5.0,15.0
8,,,,,,,,,Composite Cell Beams with Metal Decking,,226200.0,,,,Healthcare,,29,No,Yes,8,8,5.0,15.0
9,75971.6921227871,7762.665527830163,1484.6109959395844,27700.280852213542,29184.891848153122,-14077.000131715362,86951.97264115194,92404.5097492439,Steel Frame with CLT Slabs,225892264.4475,226200.0,314156819.4951386,1581.2458511324835,391.39353886951557,Healthcare,178.3587,29,No,Yes,8,8,5.0,15.0
10,,,,,,,,,"CLT, Glulam and Steel Column Hybrid",,226200.0,,,,Healthcare,204.16,29,No,Yes,8,8,5.0,15.0
0,7291.758642020437,401.1156139880044,217.4885482437912,561.8929633737623,779.3815116175535,740.6557009677813,8134.387529726428,8913.76904134398,RC Flat Slab,12515158.9264,20328.0,69854768.6716585,87.60611248461917,404.46643261565555,Office,30.72,6,Yes,No,11,11,11.0,2.0
1,6017.196960738076,354.55542701738284,184.19017655238022,475.87630525387334,660.0664818062536,547.7846792803982,6736.960676418904,7397.02715822516,PT RC Flat Slab,13085751.1947,20328.0,63102854.038583055,91.6002583626225,335.91897554021676,Office,29.97,6,Yes,No,11,11,11.0,2.0
2,6184.036748821647,361.78672383258026,184.95336851638186,477.84778971130396,662.801158227686,630.276520591417,6920.397223237848,7583.198381465534,RC Rib Slab,12363753.2085,20328.0,63273085.58823721,86.54627245943131,344.69419006775286,Office,33.6,6,Yes,No,11,11,11.0,2.0
3,6768.400292115155,385.67802926638126,191.5819331654782,494.9707585018164,686.5526916672945,856.2327482424753,7562.140189187,8248.692880854293,Two-way RC Slab,12629898.6546,20328.0,64619366.391459405,88.40929058251741,376.35524792254614,Office,33.150000000000006,6,Yes,No,11,11,11.0,2.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,20328.0,0.0,0.0,,Office,0.0,6,Yes,No,11,11,11.0,2.0
5,5937.365751556774,347.35712239839245,180.54672504494593,466.4645080165864,647.0112330615324,494.975414383793,6589.376056799914,7236.387289861449,Precast Hollowcore with In-situ RC Beams,11473809.7958,20328.0,62432820.09443043,80.31666857053744,328.10373501428825,Office,31.650000000000002,6,Yes,No,11,11,11.0,2.0
6,5949.305731534718,430.6196544672356,165.05902184859386,426.4917695491493,591.5507913977432,47.397648041591424,6644.868276019902,7236.419067417645,Non-Composite Rolled Steel with PCC Planks,14309100.9581,20328.0,59206971.12269391,100.16370670674816,331.80991650564005,Office,35.64,6,Yes,No,11,11,11.0,2.0
7,5591.999321102965,434.08461317750357,133.39924508399247,344.7278299331378,478.1270750171302,-288.53433541125986,6289.422457640665,6767.549532657796,Composite Rolled Steel with Metal Decking,14442522.5696,20328.0,52697496.02167398,101.09765798698083,314.3703323311514,Office,33.8442,6,Yes,No,11,11,11.0,2.0
8,5985.016998943389,484.5883688420481,135.87381564420377,351.1354210779745,487.0092367221781,-401.07749726489243,6739.882161404115,7226.891398126293,Composite Cell Beams with Metal Decking,16535417.1106,20328.0,53199750.95095217,115.74791977443924,337.25059431220757,Office,34.5852,6,Yes,No,11,11,11.0,2.0
9,5084.87317766187,633.2879240643307,112.72548593522646,2195.188656438662,2307.914142373888,-835.2122427288252,5955.981625061448,6370.523290371116,Steel Frame with CLT Slabs,16132796.9119,20328.0,48484453.95329164,112.92957838339024,298.54935081881337,Office,33.689400000000006,6,Yes,No,11,11,11.0,2.0
10,4490.201713683837,609.7040372801877,117.29574979985377,3717.1584940032335,3834.4542438030867,-847.9439824234646,5354.497334579233,5793.67925838232,"CLT, Glulam and Steel Column Hybrid",13964416.442,20328.0,49417177.514715925,97.75091509382463,268.213707677738,Office,38.160000000000004,6,Yes,No,11,11,11.0,2.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,413952.0,0.0,0.0,,Office,0.0,21,No,No,8,8,14.0,11.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,413952.0,0.0,0.0,,Office,0.0,21,No,No,8,8,14.0,11.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,413952.0,0.0,0.0,,Office,0.0,21,No,No,8,8,14.0,11.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,413952.0,0.0,0.0,,Office,0.0,21,No,No,8,8,14.0,11.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,413952.0,0.0,0.0,,Office,0.0,21,No,No,8,8,14.0,11.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,413952.0,0.0,0.0,,Office,0.0,21,No,No,8,8,14.0,11.0
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,413952.0,,,,Office,,21,No,No,8,8,14.0,11.0
7,89392.05318040286,7181.684645058388,1389.6597224017557,3592.282102053711,4981.941824455468,-17529.332988088998,99427.37881431884,104409.3206387743,Composite Rolled Steel with Metal Decking,277110469.5704,413952.0,298649343.6583306,1939.7732869927681,244.87658496954143,Office,115.15350000000001,21,No,No,8,8,14.0,11.0
8,109412.43083326268,9910.101875402212,1493.3677254082152,3861.028311283458,5354.396036691672,-24190.615124155753,122456.14014397722,127810.53618066883,Composite Cell Beams with Metal Decking,378100464.0146,413952.0,319342010.63507193,2646.7032481020856,302.21582065572653,Office,116.90867999999999,21,No,No,8,8,14.0,11.0
9,74131.73692978671,11199.359597213988,942.8384617724807,47669.02283389427,48611.86129566675,-28104.907869390503,87662.76108752356,91292.68232202828,Steel Frame with CLT Slabs,291835008.6817,413952.0,208497626.01821592,2042.8450607716454,216.70533334370944,Office,120.9621,21,No,No,8,8,14.0,11.0
10,63128.054616765075,12519.646848087661,1069.8323926336245,108244.60970772414,109314.44210035774,-35162.55893565251,78605.74781043519,83021.15172839294,"CLT, Glulam and Steel Column Hybrid",320504981.8525,413952.0,234097045.36017632,2243.5348729674897,195.3107671503041,Office,134.4,21,No,No,8,8,14.0,11.0
0,23139.60170201047,1248.2253466468142,700.1256781838207,1808.7974969787647,2508.9231751625853,2182.8679265769147,25790.60425556552,28299.527430728114,RC Flat Slab,37604114.0398,79380.0,219749678.17267844,263.2287982785126,328.21659175918404,Residential,38.2,8,Yes,Yes,7,7,15.0,7.0
1,18883.631142501657,1092.1507481257981,588.8387003107918,1521.319958508943,2110.158658819734,1540.4042162351434,21123.747214093437,23233.905872913172,PT RC Flat Slab,38607368.9585,79380.0,197065450.7251057,270.2515827092725,269.5137162610571,Residential,37.32,8,Yes,Yes,7,7,15.0,7.0
2,15659.002232715526,981.5497346927827,475.377100175438,1228.2249159337618,1703.6020161091994,1517.6086563149163,17590.40528203015,19294.007298139357,RC Rib Slab,34659530.4247,79380.0,173801530.81871092,242.61671297274452,224.65384221470012,Residential,41.2,8,Yes,Yes,7,7,15.0,7.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,79380.0,0.0,0.0,,Residential,0.0,8,Yes,Yes,7,7,15.0,7.0
4,16668.72489126626,1014.5114961311174,508.65528381810697,1314.18942410161,1822.8447079197165,1560.5667146733297,18694.734452330147,20517.57916024986,One-Way Spanning RC,32611466.3566,79380.0,180192329.0240476,228.2802644958571,238.38516902023184,Residential,41.2,8,Yes,Yes,7,7,15.0,7.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,79380.0,0.0,0.0,,Residential,0.0,8,Yes,Yes,7,7,15.0,7.0
6,17822.635378145245,1310.0897189487828,495.8725370861312,1281.2844714525913,1777.1570085387223,-116.69160395100442,19884.9416713298,21662.098679868523,Non-Composite Rolled Steel with PCC Planks,43044160.367,79380.0,177768028.36156142,301.3091225688424,254.2989518001845,Residential,41.8936,8,Yes,Yes,7,7,15.0,7.0
7,16476.877606924994,1261.3090655856322,397.50327061700665,1027.2210973469844,1424.7243679639912,-1080.086615934924,18508.123922086816,19932.84829005081,Composite Rolled Steel with Metal Decking,40948907.6921,79380.0,158047617.57997268,286.6423538446466,236.7695424027647,Residential,40.064800000000005,8,Yes,Yes,7,7,15.0,7.0
8,17179.04976216768,1353.4490712840607,400.6985249561886,1035.5031170547081,1436.2016420108969,-1275.1249287297392,19313.868336898704,20750.069978909603,Composite Cell Beams with Metal Decking,44961400.8798,79380.0,158684696.01902837,314.7298061589241,247.27384911889177,Residential,39.950630277982334,8,Yes,Yes,7,7,15.0,7.0
9,13901.75330041714,1876.4439854192005,315.0470733004092,7560.3280215049035,7875.37509480531,-2798.171694683909,16439.370212105398,17605.791178470354,Steel Frame with CLT Slabs,45307214.6937,79380.0,141173297.63164085,317.1505028556876,211.09247562309255,Residential,40.5376,8,Yes,Yes,7,7,15.0,7.0
10,12478.424310224666,1896.5491879808696,320.7066435119065,11982.476953031248,12303.183596543153,-3135.7446688897367,15070.502751502238,16281.35446804539,"CLT, Glulam and Steel Column Hybrid",47640260.9775,79380.0,142324028.71094275,333.48182684231926,194.05372358710702,Residential,43.64,8,Yes,Yes,7,7,15.0,7.0
0,112034.7708677748,4758.929072874807,3266.505058006559,8438.426187934921,11704.931245941481,11870.968063634058,123561.21578707466,135266.14703301614,RC Flat Slab,176210621.2209,407160.0,801157209.5165186,1233.47434854654,306.5003687386315,Residential,130.76,28,Yes,Yes,6,6,13.0,18.0
