,A1-A3,A4,C2,C3 / C4,C2 to C4,D,Total A1-A5w,Total A-C,Typology,Cost,GIA,Total Kg,A5atCO2,A1_A5_kgCO2e_msq,Building Use,Building Height,Storeys,Has Basement,Has Transfer Deck,Grid_X,Grid_Y,Bays_X,Bays_Y
7,4563.384531739761,354.05659391144815,124.61863458744033,322.43553654039187,447.05417112783215,-427.30488043258555,5121.56143064334,5568.615601771172,Composite Rolled Steel with Metal Decking,16226110.6217,18018.0,38067493.396543905,113.58277435203249,290.5507939280371,Healthcare,6.1800999999999995,1,No,No,11.0,13.0,9.0,14.0
8,5343.216885653117,462.05298674922335,128.15492912745663,331.6041986349467,459.75912776240324,-692.8097332432362,6019.519370773594,6479.278498535998,Composite Cell Beams with Metal Decking,20237981.0594,18018.0,38772775.096125044,141.66586741562497,341.94612266562433,Healthcare,6.3111999999999995,1,No,No,11.0,13.0,9.0,14.0
9,4366.621664157575,603.6095726598268,105.34314009906241,2241.426002099129,2346.769142198192,-1094.4945324490177,5153.35006102407,5542.199937167218,Steel Frame with CLT Slabs,19085607.5386,18018.0,34248520.74015906,133.59925277005468,293.4259803415543,Healthcare,6.1701,1,No,No,11.0,13.0,9.0,14.0
10,1.6037821799999998,0.11108447999999999,0.003493954035,0.009025614,0.012519568035,0.0,1.806418130085855,1.818937698120855,"CLT, Glulam and Steel Column Hybrid",,18018.0,694.2779999999999,0.0,,Healthcare,0.0,1,No,No,11.0,13.0,9.0,14.0
0,25313.880653209446,942.8505290341402,751.8343785788442,1942.3436943285562,2694.178072907399,2567.699662905146,27788.68210041732,30482.860173324723,RC Flat Slab,40561154.4004,100386.0,158082405.51998064,283.92808080284107,279.64666568266654,Office,65.715,13,No,Yes,6.0,11.0,13.0,9.0
1,20126.8320191554,750.3353103202103,618.346198890885,1597.515808398409,2215.8620072892945,1750.5330281814388,22098.932778458508,24314.7947857478,PT RC Flat Slab,41145612.5108,100386.0,130557390.86480351,288.01928757545835,223.00870705112234,Office,64.54500000000002,13,No,Yes,6.0,11.0,13.0,9.0
2,16329.735210407747,623.7765506182403,489.12936862370987,1263.7217113346674,1752.8510799583776,1653.8354606251396,17942.754446040104,19695.60552599848,RC Rib Slab,37114844.9937,100386.0,104985234.70393704,259.8039149557914,181.32566653712567,Office,69.875,13,No,Yes,6.0,11.0,13.0,9.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,100386.0,0.0,0.0,,Office,0.0,13,No,Yes,6.0,11.0,13.0,9.0
4,16625.98876513629,635.3218908445814,494.3440176389882,1277.192240335883,1771.5362579748714,1738.8675038885592,18267.851931657337,20039.388189632205,One-Way Spanning RC,34946194.429,100386.0,106039376.6431037,244.62336100320147,184.4129190590375,Office,72.15,13,No,Yes,6.0,11.0,13.0,9.0
5,19784.90702534387,723.7042873642877,588.7780398201865,1521.1350696166735,2109.91310943686,1759.2442995932333,21479.262206068757,23589.175315505614,Precast Hollowcore with In-situ RC Beams,37493845.4662,100386.0,124692038.41088033,262.4569182636217,216.58118785819119,Office,65.97500000000001,13,No,Yes,6.0,11.0,13.0,9.0
6,20589.444860153246,1282.4311666982126,512.6487219191458,1324.7037644945817,1837.3524864137273,-1141.922975879399,22566.111595753275,24403.464082167004,Non-Composite Rolled Steel with PCC Planks,54907575.9266,100386.0,109587067.06886101,384.35303148643334,228.62216471659104,Office,71.38040000000001,13,No,Yes,6.0,11.0,13.0,9.0
7,17486.295699207494,1095.7766628273132,348.54725072971075,900.8323892084181,1249.3796399381288,-2354.1352415927017,19270.59572608032,20519.975366018443,Composite Rolled Steel with Metal Decking,48875625.1446,100386.0,76094168.71116272,342.12937601202015,195.37311081318452,Office,68.42420000000001,13,No,Yes,6.0,11.0,13.0,9.0
8,19022.4161101006,1307.5820352147396,354.24968790317007,915.6287981483082,1269.8784860514781,-2844.5010320391675,21038.757597133357,22308.636083184836,Composite Cell Beams with Metal Decking,56955683.2045,100386.0,77219869.61056148,398.6897824314404,213.55017013891177,Office,66.8116730714631,13,No,Yes,6.0,11.0,13.0,9.0
9,13362.994491002426,1851.0454711782172,232.03839338260187,9167.215659037507,9399.254052420112,-4352.703513659854,15738.18167134277,16617.259576973884,Steel Frame with CLT Slabs,52847492.0543,100386.0,52492542.46654068,369.932444379983,160.46175876838157,Office,69.7762,13,No,Yes,6.0,11.0,13.0,9.0
10,11708.221477386687,1973.1244330103636,243.54892550855044,16288.888600810138,16532.437526318685,-5120.9511536082155,14268.47493712521,15227.686057043904,"CLT, Glulam and Steel Column Hybrid",59919781.591,100386.0,54808409.0304485,419.43847113687644,146.31436065050988,Office,73.84,13,No,Yes,6.0,11.0,13.0,9.0
0,33188.67721803224,1218.3923674911944,952.6215095185789,2460.9370486112316,3413.55855812981,3764.6337793033417,36409.28258836158,39822.84114649139,RC Flat Slab,55126551.387,122472.0,197382533.7463827,385.88585970933406,300.4373934292811,Office,133.65,27,No,Yes,7.0,9.0,9.0,8.0
1,28232.700503267646,1036.0256771926163,829.8148143719948,2143.7016711833935,2973.5164855553885,2908.4859787989385,30975.392011688644,33948.90849724403,PT RC Flat Slab,58817446.7138,122472.0,172599765.6167889,411.7221269965434,256.27991817464556,Office,132.16500000000002,27,No,Yes,7.0,9.0,9.0,8.0
2,28047.184235935583,1039.7424363881048,801.6860975131879,2071.039312680762,2872.7254101939507,3251.0878374356594,30778.45305141808,33651.17846161201,RC Rib Slab,57890268.1228,122472.0,167584899.29583845,405.2318768596925,254.61889189592537,Office,140.4,27,No,Yes,7.0,9.0,9.0,8.0
3,29718.19516758375,1108.1118697085667,819.3887159134545,2116.76887834464,2936.1575942580953,3917.1523179524875,32613.377144843722,35549.53473910179,Two-way RC Slab,52033118.7843,122472.0,171121467.36737177,364.2318314902171,269.26651786803467,Office,141.07500000000002,27,No,Yes,7.0,9.0,9.0,8.0
4,29954.53912886511,1104.6344950757536,861.3286413356154,2225.1084770506695,3086.4371183862854,3383.494199620359,32866.58854078395,35953.02565917024,One-Way Spanning RC,54570018.0766,122472.0,179320406.505662,381.99012653596486,271.4790210604866,Office,141.07500000000002,27,No,Yes,7.0,9.0,9.0,8.0
5,29405.761196908472,1054.8924363516417,851.6230231127488,2200.0368353423205,3051.6598584550698,2885.518481018067,31947.01889628787,34998.67875474294,Precast Hollowcore with In-situ RC Beams,53758182.4976,122472.0,177022231.5259795,376.3072774832482,263.9242126671494,Office,135.0,27,No,Yes,7.0,9.0,9.0,8.0
6,29582.618762085756,1875.190928088747,709.3073658607003,1832.7517554095978,2542.0591212702984,-1557.983336645677,32578.29864847824,35120.35776974854,Non-Composite Rolled Steel with PCC Planks,80572824.5804,122472.0,148001732.152185,564.0097720625251,270.61131050804073,Office,144.8118,27,No,Yes,7.0,9.0,9.0,8.0
7,30756.897664989643,1973.7410387035804,617.7243980376361,1596.2900151858366,2214.014413223472,-3519.4639752674584,33980.54293287356,36194.55734609703,Composite Rolled Steel with Metal Decking,82063511.0013,122472.0,129105784.95078067,574.4445770088304,282.14602121205166,Office,144.0909,27,No,Yes,7.0,9.0,9.0,8.0
8,29933.495314177184,1996.438740319684,575.2506633757883,1486.5926781085325,2061.8433414843207,-3712.474086888356,33105.70930012041,35167.55264160472,Composite Cell Beams with Metal Decking,84184823.0797,122472.0,120498988.80298525,589.2937615579903,275.1241349996603,Office,138.68388,27,No,Yes,7.0,9.0,9.0,8.0
9,23256.768469949777,2776.775132917595,451.87489841204865,14054.191809373684,14506.066707785727,-5839.575703578206,27049.57646862449,28740.171616777196,Steel Frame with CLT Slabs,75930046.2534,122472.0,95560739.17318217,531.5103237735837,225.2032039355777,Office,143.34570000000002,27,No,Yes,7.0,9.0,9.0,8.0
10,22405.429005771264,2969.6540794038488,481.96194953490004,21505.208887120156,21987.17083665506,-6718.688991582366,26492.507571311166,28331.357383966224,"CLT, Glulam and Steel Column Hybrid",85474800.3566,122472.0,101626864.64631653,598.3236024964976,221.20020228140032,Office,149.58,27,No,Yes,7.0,9.0,9.0,8.0
0,24192.53661306857,2213.856466945548,769.480708772192,1988.4484751200307,2757.929183892222,2118.0228627186902,27881.423055991425,30639.35223988365,RC Flat Slab,49597206.9794,56000.0,403392880.20800984,347.1804488556609,504.082205443698,Office,5.12,1,Yes,Yes,10.0,14.0,20.0,10.0
1,23279.88764050982,2175.4161393000686,763.4787139316041,1972.944067186073,2736.422781117676,1695.86556067308,26878.786183529322,29615.208964647,PT RC Flat Slab,47544227.7184,56000.0,402200233.4438592,332.80959402880416,485.9213531706808,Office,5.130000000000001,1,Yes,Yes,10.0,14.0,20.0,10.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,56000.0,0.0,0.0,,Office,0.0,1,Yes,Yes,10.0,14.0,20.0,10.0
3,23155.724203230755,2171.0885698650054,759.8724203857176,1963.6282567347018,2723.500677120419,1682.8477947099473,26742.799015646207,29466.29969276663,Two-way RC Slab,45412859.7735,56000.0,401488119.49006057,317.8900184141663,483.2265898939352,Office,5.775,1,Yes,Yes,10.0,14.0,20.0,10.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,56000.0,0.0,0.0,,Office,0.0,1,Yes,Yes,10.0,14.0,20.0,10.0
5,23149.58893299439,2170.8500331094115,759.693035456097,1963.1648679448222,2722.8579034009194,1682.2234585117262,26736.054596177823,29458.912499578746,Precast Hollowcore with In-situ RC Beams,47202937.1991,56000.0,401447987.3483785,330.42056039341475,483.32991351020064,Office,5.425000000000001,1,Yes,Yes,10.0,14.0,20.0,10.0
6,23165.95031474895,2180.1526773317482,758.3775853832237,1959.770852979029,2718.1484383622524,1613.7108443164693,26758.383845897268,29476.532284259523,Non-Composite Rolled Steel with PCC Planks,47579773.195,56000.0,400845009.5798971,333.0584123652812,483.77575461183125,Office,5.9259,1,Yes,Yes,10.0,14.0,20.0,10.0
7,22573.116455755295,2153.1602829252915,739.9402513204561,1912.1422849253825,2652.0825362458377,1593.4017588543209,26103.628205501955,28755.710741747793,Composite Rolled Steel with Metal Decking,47224197.6916,56000.0,396405159.81430256,330.5693838409766,472.03924266683805,Office,5.569800000000001,1,Yes,Yes,10.0,14.0,20.0,10.0
8,,,,,,,,,Composite Cell Beams with Metal Decking,,56000.0,,,,Office,5.7642,1,Yes,Yes,10.0,14.0,20.0,10.0
9,22477.0404482617,2147.2504239133355,737.5335444363054,1905.924580494591,2643.4581249308962,1585.8767543792885,25996.596337724717,28640.054462655615,Steel Frame with CLT Slabs,51848652.8106,56000.0,395713599.62873006,362.9405696742662,470.7060162035533,Office,5.683,1,Yes,Yes,10.0,14.0,20.0,10.0
10,22444.288688188677,2144.735556137487,737.6602294887193,1906.2518344799619,2643.9120639686807,1586.528006986662,25959.484637368856,28603.39670133754,"CLT, Glulam and Steel Column Hybrid",41886568.8704,56000.0,395738773.01222014,293.2059820925819,468.7980467760971,Office,6.48,1,Yes,Yes,10.0,14.0,20.0,10.0
0,8786.81582318552,763.0888640710439,276.02765632101415,713.2836361938721,989.3112925148862,811.0783336316838,10084.984708872427,11074.296001387316,RC Flat Slab,18905784.3972,28800.0,138129289.4461059,132.34049078006134,354.76823609904477,Residential,9.34,2,Yes,No,8.0,10.0,20.0,6.0
1,8033.925188965485,735.7442445522958,257.1958930936397,664.6372532915635,921.833146385203,683.8101799509452,9259.820801070598,10181.653947455801,PT RC Flat Slab,19658102.5128,28800.0,134386706.78107297,137.6067175893617,326.2995666201375,Residential,9.200000000000001,2,Yes,No,8.0,10.0,20.0,6.0
2,7777.593171240703,728.4296013970645,244.4497480805065,631.7112949864008,876.161043066907,741.3337205986745,8979.780245688073,9855.94128875498,RC Rib Slab,19127280.8446,28800.0,131853940.7575989,133.89096591217444,316.44691706945304,Residential,9.950000000000001,2,Yes,No,8.0,10.0,20.0,6.0
3,8158.757610832218,744.0090459560488,249.12232706186833,643.7815437211656,892.9038707830337,883.1632189117856,9398.427963844935,10291.331834627968,Two-way RC Slab,18459831.2942,28800.0,132821261.79647636,129.21881905917772,330.82106885083726,Residential,10.0,2,Yes,No,8.0,10.0,20.0,6.0
4,8094.881511616074,738.8118339010846,256.0080755470613,661.5688721478934,917.5769476949545,737.2999945660013,9327.01240187536,10244.589349570313,One-Way Spanning RC,18502083.7501,28800.0,134150677.46232912,129.51458625096305,328.351631532164,Residential,10.0,2,Yes,No,8.0,10.0,20.0,6.0
5,7968.195195467223,729.8299511860992,253.01124156749273,653.8274232190527,906.8386647865452,657.6010764000582,9136.765089877596,10043.60375466414,Precast Hollowcore with In-situ RC Beams,18930435.5699,28800.0,133555181.39087982,132.51304898937352,321.84993537732527,Residential,9.450000000000001,2,Yes,No,8.0,10.0,20.0,6.0
6,7855.938564845701,792.085228871426,236.6440008579943,611.5753810436967,848.2193819016909,294.32640892085806,9044.104025631437,9892.323407533126,Non-Composite Rolled Steel with PCC Planks,21003690.8828,28800.0,130305024.30046783,147.02583617963572,319.1364535351067,Residential,10.234,2,Yes,No,8.0,10.0,20.0,6.0
7,7978.451527354446,800.4009128178648,220.86248541525563,570.8240561062694,791.686541521525,18.57356553744382,9200.135805888032,9991.822347409556,Composite Rolled Steel with Metal Decking,21310182.544,28800.0,127402977.63979065,149.1712778082291,324.62871818389794,Residential,10.1552,2,Yes,No,8.0,10.0,20.0,6.0
8,8373.406314041888,854.0510604718795,222.6747131929857,575.5220304250767,798.1967436180623,-106.4926003259501,9654.314528210107,10452.511271828167,Composite Cell Beams with Metal Decking,23349915.2628,28800.0,127764360.27969891,163.44940683978106,340.8945810781211,Residential,10.176079999999999,2,Yes,No,8.0,10.0,20.0,6.0
9,6823.241050211065,949.2737571620773,192.27348796649838,2594.8759681390497,2787.149456105546,-438.0353244071076,8151.752928175948,8852.541528012382,Steel Frame with CLT Slabs,20968100.4475,28800.0,121341042.47976226,146.7767031326662,288.14338997599356,Residential,10.1072,2,Yes,No,8.0,10.0,20.0,6.0
10,6641.02874598188,988.6549218478947,194.32087407530364,3896.4311480193596,4090.7520220946617,-626.345773270476,8020.835181696984,8736.073603791645,"CLT, Glulam and Steel Column Hybrid",23439701.1425,28800.0,121752955.32400148,164.07790799727744,284.19837116993966,Residential,10.63,2,Yes,No,8.0,10.0,20.0,6.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,186592.0,0.0,0.0,,Healthcare,0.0,6,Yes,No,7.0,16.0,14.0,17.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,186592.0,0.0,0.0,,Healthcare,0.0,6,Yes,No,7.0,16.0,14.0,17.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,186592.0,0.0,0.0,,Healthcare,0.0,6,Yes,No,7.0,16.0,14.0,17.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,186592.0,0.0,0.0,,Healthcare,0.0,6,Yes,No,7.0,16.0,14.0,17.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,186592.0,0.0,0.0,,Healthcare,0.0,6,Yes,No,7.0,16.0,14.0,17.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,186592.0,0.0,0.0,,Healthcare,0.0,6,Yes,No,7.0,16.0,14.0,17.0
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,186592.0,,,,Healthcare,38.49419999999999,6,Yes,No,7.0,16.0,14.0,17.0
7,,,,,,,,,Composite Rolled Steel with Metal Decking,,186592.0,,,,Healthcare,35.301,6,Yes,No,7.0,16.0,14.0,17.0
8,,,,,,,,,Composite Cell Beams with Metal Decking,,186592.0,,,,Healthcare,36.5490363335788,6,Yes,No,7.0,16.0,14.0,17.0
9,,,,,,,,,Steel Frame with CLT Slabs,,186592.0,,,,Healthcare,37.199999999999996,6,Yes,No,7.0,16.0,14.0,17.0
10,,,,,,,,,"CLT, Glulam and Steel Column Hybrid",,186592.0,,,,Healthcare,42.12,6,Yes,No,7.0,16.0,14.0,17.0
0,49882.03821185882,1859.1505605291666,1489.054537406841,3846.931797455063,5335.986334861902,4941.453774200497,54761.273205669255,60097.25954053116,RC Flat Slab,74123839.7122,183456.0,313654910.57346624,518.8668779854886,301.3264220502722,Office,61.44,12,No,No,7.0,14.0,13.0,12.0
1,48664.07081970724,1802.359886003617,1496.2037697492956,3865.399759790265,5361.603529539559,4136.717960065226,53420.34873819668,58781.95226773623,PT RC Flat Slab,90403096.9859,183456.0,314940646.91400063,632.8216789014572,294.638335170821,Office,61.56000000000001,12,No,No,7.0,14.0,13.0,12.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,183456.0,0.0,0.0,,Office,0.0,12,No,No,7.0,14.0,13.0,12.0
3,44050.97090660676,1740.7170032706522,998.5649248987243,2579.894547061517,3578.4594719602424,9442.799050419962,48404.10394956676,51982.563421527004,Two-way RC Slab,76095855.7497,183456.0,213341447.0640123,532.6709902478797,266.7493837204269,Office,67.80000000000001,12,No,No,7.0,14.0,13.0,12.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,183456.0,0.0,0.0,,Office,0.0,12,No,No,7.0,14.0,13.0,12.0
5,39857.85518665019,1462.542579937955,1178.4082622625103,3044.4675000131747,4222.875762275685,3670.137392204087,43282.359231597984,47505.23499387369,Precast Hollowcore with In-situ RC Beams,71413991.5312,183456.0,250031935.39974323,499.8979407187164,238.65263154280427,Office,63.60000000000001,12,No,No,7.0,14.0,13.0,12.0
6,38715.871167130594,2649.921408798162,899.0953710808487,2323.470639088703,3222.566010169551,-3142.7911696617816,42467.771529847174,45690.33754001675,Non-Composite Rolled Steel with PCC Planks,107993585.6011,183456.0,193645545.74500257,755.9550992077867,235.6081383495495,Office,67.5084,12,No,No,7.0,14.0,13.0,12.0
7,34804.22857852915,2682.6124494496244,565.9159350909204,1463.0035989441817,2028.919534035102,-6620.608093348341,38629.038620567044,40657.95815460216,Composite Rolled Steel with Metal Decking,109118866.5726,183456.0,126321701.56074981,763.8320660079224,214.7265321743359,Office,64.8912,12,No,No,7.0,14.0,13.0,12.0
8,,,,,,,,,Composite Cell Beams with Metal Decking,,183456.0,,,,Office,64.33317722951952,12,No,No,7.0,14.0,13.0,12.0
9,25869.7136186021,4271.099290458918,330.7940061338851,20901.132324429764,21231.926330563645,-11037.461060828957,30972.274496728332,32269.022845640608,Steel Frame with CLT Slabs,109660728.1472,183456.0,78386526.2687691,767.6250970304422,173.0109649930162,Office,67.37880000000001,12,No,No,7.0,14.0,13.0,12.0
10,20110.88310200065,4355.553619136992,350.7162174111253,38775.13454159093,39125.85075900204,-12396.173066850904,25436.601346810905,26902.39476181295,"CLT, Glulam and Steel Column Hybrid",98626139.9196,183456.0,82478151.47481307,690.3829794372767,142.41553465816423,Office,73.2,12,No,No,7.0,14.0,13.0,12.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,36864.0,0.0,0.0,,Healthcare,0.0,9,No,No,8.0,16.0,16.0,2.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,36864.0,0.0,0.0,,Healthcare,0.0,9,No,No,8.0,16.0,16.0,2.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,36864.0,0.0,0.0,,Healthcare,0.0,9,No,No,8.0,16.0,16.0,2.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,36864.0,0.0,0.0,,Healthcare,0.0,9,No,No,8.0,16.0,16.0,2.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,36864.0,0.0,0.0,,Healthcare,0.0,9,No,No,8.0,16.0,16.0,2.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,36864.0,0.0,0.0,,Healthcare,0.0,9,No,No,8.0,16.0,16.0,2.0
6,9800.59478051035,624.7484192694002,240.35374186683583,621.0996545307611,861.4533963975969,-541.3166961329003,10736.7979594387,11598.251355836297,Non-Composite Rolled Steel with PCC Planks,24885398.2827,36864.0,52967196.86933871,174.19778797874687,295.9797023496486,Healthcare,57.741299999999995,9,No,No,8.0,16.0,16.0,2.0
7,8175.550366050348,617.718973753019,144.34189774869634,373.1290153141544,517.4709130628507,-1349.7012456521325,9082.1456942216,9599.616607284448,Composite Rolled Steel with Metal Decking,25027039.4553,36864.0,33067983.690361913,175.18927618730402,251.12128283444292,Healthcare,53.659800000000004,9,No,No,8.0,16.0,16.0,2.0
8,,,,,,,,,Composite Cell Beams with Metal Decking,,36864.0,,,,Healthcare,56.32578,9,No,No,8.0,16.0,16.0,2.0
9,9485.78559007493,1368.846644706046,112.19173072824888,4318.194606858346,4430.386337586592,-3337.462110470302,11120.215203335425,11544.788696885324,Steel Frame with CLT Slabs,38386192.8768,36864.0,26281868.57273094,268.7033501377314,308.9441881910036,Healthcare,55.943999999999996,9,No,No,8.0,16.0,16.0,2.0
10,6656.142400439545,1234.3019238117606,129.5972227647816,10884.113626776067,11013.710849540843,-3303.9741677215748,8226.119215677,8748.733796417846,"CLT, Glulam and Steel Column Hybrid",33484604.3132,36864.0,29770729.504496243,234.39223019267737,229.50606135714185,Healthcare,68.03999999999999,9,No,No,8.0,16.0,16.0,2.0
0,5380.665907134726,279.51761325441146,187.36519513853438,484.44631153399496,671.8115066725294,466.7564279237436,5992.1860172668075,6663.997523939338,RC Flat Slab,12702432.5383,17248.0,49996926.75879002,88.9170277684243,352.56859027337845,Residential,4.775,1,No,No,8.0,14.0,11.0,14.0
1,5488.747762523268,282.59963427991806,195.14133711919465,504.53371257693266,699.6750496961274,404.2632271120453,6110.678389288413,6810.353438984541,PT RC Flat Slab,14508803.2916,17248.0,51683692.18834557,101.56162304116596,360.17161481502666,Residential,4.8,1,No,No,8.0,14.0,11.0,14.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,17248.0,0.0,0.0,,Residential,0.0,1,No,No,8.0,14.0,11.0,14.0
3,5005.962771327522,273.755441417951,153.15923318038654,396.08515794116414,549.2443911215507,798.7950638065247,5585.0585347574715,6134.302925879022,Two-way RC Slab,12661013.8407,17248.0,43205075.494415596,88.62709688465435,328.9474508141307,Residential,5.325,1,No,No,8.0,14.0,11.0,14.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,17248.0,0.0,0.0,,Residential,0.0,1,No,No,8.0,14.0,11.0,14.0
