,A1-A3,A4,C2,C3 / C4,C2 to C4,D,Total A1-A5w,Total A-C,Typology,Cost,GIA,Total Kg,A5atCO2,A1_A5_kgCO2e_msq,Building Use,Building Height,Storeys,Has Basement,Has Transfer Deck,Grid_X,Grid_Y
10,16483.56856383861,2528.2804342301047,388.09869000231754,17914.206685733316,18302.30537573563,-4862.383382864658,19905.122522727044,21389.154426462683,"CLT, Glulam and Steel Column Hybrid",55783524.022,89376.0,145474300.24568245,390.4846681540551,227.08117605264388,Office,67.10000000000001,11,Yes,No,7,7
0,45931.24929677692,1946.04541222647,1349.3949010047882,3485.9048017679306,4835.299702772718,4693.165301983816,50653.5153387354,55488.81504150813,RC Flat Slab,70141234.9665,121440.0,330319874.5890645,490.988644765518,421.15039512105494,Office,111.21000000000001,22,Yes,Yes,8,8
1,38265.018637111236,1660.9387409347162,1147.3394444529088,2963.9532994977994,4111.2927439507075,3561.305008305433,42242.91192047057,46354.204664421275,PT RC Flat Slab,71716105.4909,121440.0,288301887.4701905,502.0127384360032,351.98389870641114,Office,109.23000000000002,22,Yes,Yes,8,8
2,34924.96949863581,1536.5741233540143,1018.9009982363665,2632.16993122854,3651.070929464905,3711.482697526008,38571.40419668133,42222.475126146244,RC Rib Slab,67377535.4556,121440.0,259549626.60826448,471.64274818897286,321.50071594919547,Office,119.9,22,Yes,Yes,8,8
3,39802.30874492691,1731.6044908809918,1099.1298758878686,2839.4179013168714,3938.5477772047393,5200.9061899425,43927.593476443064,47866.14125364782,Two-way RC Slab,68560059.6833,121440.0,276385379.070952,479.9204177827869,365.6745215268927,Office,121.0,22,Yes,Yes,8,8
4,38760.138893870426,1671.0472509446292,1139.890888011978,2944.7121204154155,4084.603008427392,3960.7592163985573,42774.25138647012,46858.85439489752,One-Way Spanning RC,66894934.1486,121440.0,284170966.4963163,468.2645390400842,356.0813234972843,Office,120.45000000000002,22,Yes,Yes,8,8
5,35700.81335903913,1531.610222357709,1054.7162365506788,2724.688182214344,3779.4044187650225,3260.5939223522996,39119.71763040869,42899.12204917371,Precast Hollowcore with In-situ RC Beams,62838872.5357,121440.0,266105954.59517533,439.8721077499964,325.75419744860574,Office,112.75,22,Yes,Yes,8,8
6,40636.83837283553,2558.0079659898693,1040.6872873361808,2688.8089966704842,3729.4962840066637,-905.479726389089,44895.37301445556,48624.86929846223,Non-Composite Rolled Steel with PCC Planks,94280540.6731,121440.0,265010074.1263816,659.9637847115785,375.1262911657373,Office,122.48500000000001,22,Yes,Yes,8,8
7,34140.04731866293,2224.87324973151,758.5974555443258,1960.1584233885533,2718.755878932879,-2609.5312856687583,37887.57645482725,40606.33233376014,Composite Rolled Steel with Metal Decking,84449668.875,121440.0,204442213.5140101,591.147682124775,316.853789006522,Office,119.06840000000001,22,Yes,Yes,8,8
8,37088.86592540886,2650.6417970371544,766.4802501037725,1980.6559435730815,2747.136193676854,-3665.6693484944517,41292.23732420064,44039.37351787751,Composite Cell Beams with Metal Decking,100135974.6501,121440.0,205942198.12947488,700.9518225505991,345.7937182703495,Office,117.85576,22,Yes,Yes,8,8
9,29157.73359119227,3198.5298078445417,625.291304159952,13731.213930765913,14356.50523492586,-5230.45380135469,33713.365316573065,36021.13660654483,Steel Frame with CLT Slabs,86655821.1188,121440.0,175810688.74628446,606.5907478312693,282.6083338636721,Office,120.0738,22,Yes,Yes,8,8
10,28753.166402706105,3485.425931543878,678.8447772744377,23449.900504196823,24128.745281471263,-6370.220701480913,33760.07208086773,36312.29512233901,"CLT, Glulam and Steel Column Hybrid",107265533.2163,121440.0,186733882.7815487,750.8587325143166,284.1809190825267,Office,128.48000000000002,22,Yes,Yes,8,8
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,233280.0,0.0,0.0,,Office,0.0,17,Yes,Yes,9,9
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,233280.0,0.0,0.0,,Office,0.0,17,Yes,Yes,9,9
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,233280.0,0.0,0.0,,Office,0.0,17,Yes,Yes,9,9
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,233280.0,0.0,0.0,,Office,0.0,17,Yes,Yes,9,9
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,233280.0,0.0,0.0,,Office,0.0,17,Yes,Yes,9,9
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,233280.0,0.0,0.0,,Office,0.0,17,Yes,Yes,9,9
6,349.9843779432,24.241342195199998,0.7624659662334,1.9696090533599997,2.7320750195934,0.0,394.20448328177366,396.93655830136703,Non-Composite Rolled Steel with PCC Planks,6386661.3091,233280.0,151508.38872,0.0,,Office,0.0,17,Yes,Yes,9,9
7,322.382878818,22.329550047999998,0.7023341288535,1.8142759413999998,2.5166100702534995,0.0,363.1155679296214,365.6321779998749,Composite Rolled Steel with Metal Decking,,233280.0,139559.68779999999,0.0,,Office,0.0,17,Yes,Yes,9,9
8,323.10147269400005,22.379322784000003,0.7038996369405002,1.8183199762000002,2.5222196131405004,0.0,363.9249552778305,366.447174890971,Composite Cell Beams with Metal Decking,,233280.0,139870.7674,0.0,,Office,0.0,17,Yes,Yes,9,9
9,,,,,,,,,Steel Frame with CLT Slabs,,233280.0,,,,Office,98.26170000000002,17,Yes,Yes,9,9
10,,,,,,,,,"CLT, Glulam and Steel Column Hybrid",,233280.0,,,,Office,106.08,17,Yes,Yes,9,9
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,192192.0,0.0,0.0,,Residential,0.0,25,Yes,No,11,11
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,192192.0,0.0,0.0,,Residential,0.0,25,Yes,No,11,11
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,192192.0,0.0,0.0,,Residential,0.0,25,Yes,No,11,11
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,506352,192192.0,0.0,0.0,,Residential,0.0,25,Yes,No,11,11
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,0,192192.0,0.0,0.0,,Residential,0.0,25,Yes,No,11,11
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,192192.0,0.0,0.0,,Residential,0.0,25,Yes,No,11,11
6,64620.17759478485,4144.71334653246,1619.0675543340797,4183.209234432557,5802.276788766639,-2000.6873073901197,71378.47984848871,77180.75663725538,Non-Composite Rolled Steel with PCC Planks,152488347.992,192192.0,404248478.01915944,1067.418435943703,376.94544145662894,Residential,140.26000000000002,25,Yes,No,11,11
7,55220.574739827985,3808.992920871904,1148.9597489392197,2968.9659331081307,4117.925682047349,-5298.6857468829285,61359.75208650982,65477.677768557194,Composite Rolled Steel with Metal Decking,141261709.4462,192192.0,305285021.45997614,988.8319661231549,324.4078008066568,Residential,131.12,25,Yes,No,11,11
8,58676.174280934225,4229.129873516952,1175.8352054021416,3038.5150012035406,4214.350206605681,-6172.097047398712,65307.37104042036,69521.72124702603,Composite Cell Beams with Metal Decking,159542931.4525,192192.0,310731555.27959484,1116.800520167415,345.6136132647965,Residential,132.927,25,Yes,No,11,11
9,44319.093339198334,5280.518954242876,865.4598855228903,22428.956057980806,23294.415943503685,-9666.698194201259,51525.19908744992,54738.39178936343,Steel Frame with CLT Slabs,138307511.2495,192192.0,245616167.80986282,968.1525787463145,273.1297435179208,Residential,130.43,25,Yes,No,11,11
10,43685.92325141856,5331.239241838678,1041.520718380589,37235.14739954822,38276.6681179288,-9851.719101683882,51361.951046258946,55284.58140418777,"CLT, Glulam and Steel Column Hybrid",130786483.1022,192192.0,281940105.43878394,915.5053817153201,272.0064124832161,Residential,146.875,25,Yes,No,11,11
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,525312.0,0.0,0.0,,Education,0.0,27,No,Yes,8,8
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,525312.0,0.0,0.0,,Education,0.0,27,No,Yes,8,8
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,525312.0,0.0,0.0,,Education,0.0,27,No,Yes,8,8
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,525312.0,0.0,0.0,,Education,0.0,27,No,Yes,8,8
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,525312.0,0.0,0.0,,Education,0.0,27,No,Yes,8,8
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,525312.0,0.0,0.0,,Education,0.0,27,No,Yes,8,8
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,525312.0,,,,Education,,27,No,Yes,8,8
7,825.2137477584,57.1576621824,1.7977870933308002,4.64406005232,6.441847145650801,0.0,929.478512566382,935.9203597120328,Composite Rolled Steel with Metal Decking,,525312.0,357235.38864,0.0,,Education,0.0,27,No,Yes,8,8
8,867.9614671728001,60.1185431808,1.8909160534836003,4.88463163344,6.775547686923601,0.0,977.627354929748,984.4029026166716,Composite Cell Beams with Metal Decking,,525312.0,375740.89488000004,0.0,,Education,0.0,27,No,Yes,8,8
9,941.9789174796002,65.24529298560002,2.0521683559377006,5.301180055080001,7.353348411017701,0.0,1060.9968210856398,1068.3501694966576,Steel Frame with CLT Slabs,14429247.4872,525312.0,407783.08116000006,0.0,,Education,0.0,27,No,Yes,8,8
10,154.3704077916,10.6923226176,0.33630695983170006,0.8687512126800001,1.2050581725117002,0.0,173.87492320403075,175.07998137654243,"CLT, Glulam and Steel Column Hybrid",,525312.0,66827.01636000001,0.0,,Education,0.0,27,No,Yes,8,8
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,1322685.0,0.0,0.0,,Office,0.0,34,Yes,Yes,9,9
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,1322685.0,0.0,0.0,,Office,0.0,34,Yes,Yes,9,9
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,1322685.0,0.0,0.0,,Office,0.0,34,Yes,Yes,9,9
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,2588683.5,1322685.0,0.0,0.0,,Office,0.0,34,Yes,Yes,9,9
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,1322685.0,0.0,0.0,,Office,0.0,34,Yes,Yes,9,9
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,1322685.0,0.0,0.0,,Office,0.0,34,Yes,Yes,9,9
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,1322685.0,,,,Office,,34,Yes,Yes,9,9
7,1814.30023110336,125.66581687296,3.95258264633232,10.210347620928,14.162930267260318,0.0,2043.5348838232298,2057.6978140904903,Composite Rolled Steel with Metal Decking,,1322685.0,785411.355456,0.0,,Office,0.0,34,Yes,Yes,9,9
8,1884.70827961416,130.54256482175998,4.10597160915942,10.606583391767998,14.712555000927418,0.0,2122.8389046060734,2137.5514596070007,Composite Cell Beams with Metal Decking,,1322685.0,815891.0301359999,0.0,,Office,0.0,34,Yes,Yes,9,9
9,,,,,,,,,Steel Frame with CLT Slabs,,1322685.0,,,,Office,191.5866,34,Yes,Yes,9,9
10,,,,,,,,,"CLT, Glulam and Steel Column Hybrid",,1322685.0,,,,Office,205.36000000000004,34,Yes,Yes,9,9
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,100548.0,0.0,0.0,,Healthcare,0.0,7,No,Yes,9,9
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,100548.0,0.0,0.0,,Healthcare,0.0,7,No,Yes,9,9
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,100548.0,0.0,0.0,,Healthcare,0.0,7,No,Yes,9,9
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,100548.0,0.0,0.0,,Healthcare,0.0,7,No,Yes,9,9
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,100548.0,0.0,0.0,,Healthcare,0.0,7,No,Yes,9,9
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,100548.0,0.0,0.0,,Healthcare,0.0,7,No,Yes,9,9
6,21930.229074410057,1401.3010537837686,558.3156445701912,1442.8592615047498,2001.1749060749407,-1304.1566138177266,24083.68876603129,26084.86367210622,Non-Composite Rolled Steel with PCC Planks,57237442.6451,100548.0,122949673.59493135,400.6620985153964,243.5090788931325,Healthcare,44.2099,7,No,Yes,9,9
7,19556.80598455436,1351.5099881512613,396.96035940955284,1026.1203166192538,1423.0806760288067,-2756.7697942081645,21669.707067933727,23092.787743962526,Composite Rolled Steel with Metal Decking,55897045.8308,100548.0,91011849.72347589,391.27932081556537,219.40751072869963,Healthcare,41.788599999999995,7,No,Yes,9,9
8,22814.114086387654,1778.2155643902659,417.47770672254177,1079.2517201378334,1496.7294268603748,-3774.819472149217,25406.884872728253,26903.61429958862,Composite Cell Beams with Metal Decking,72034442.2081,100548.0,94884817.76642473,504.2410954567688,257.69906878490895,Healthcare,43.1494,7,No,Yes,9,9
9,19488.85929898973,2773.5462758088834,318.20082773841756,12412.946788736654,12731.147616475075,-6636.91486702601,22968.195766449964,24173.002098521352,Steel Frame with CLT Slabs,75178666.0437,100548.0,75490501.23662342,526.2506623057793,233.66398564621616,Healthcare,43.4693,7,No,Yes,9,9
10,14670.972377079308,2427.0751894667824,331.5270640105801,20624.329779628435,20955.85684363901,-6185.288306893702,17866.832955124184,19164.0701507632,"CLT, Glulam and Steel Column Hybrid",67011159.4234,100548.0,78393785.64688283,469.0781159641117,182.35977912129823,Healthcare,50.120000000000005,7,No,Yes,9,9
0,26312.668138104593,1975.575914193194,811.9402792711644,2097.970732855229,2909.911012126394,2501.341320816886,29887.323602886034,32797.23461501242,RC Flat Slab,50484023.0614,87120.0,354216690.6712915,353.3881614298937,347.1156079466934,Residential,14.145,3,Yes,Yes,9,9
1,23538.435491856977,1871.1375441904272,753.9046964057088,1948.0526847179372,2701.9573811236464,1851.5994838659394,26845.067612295094,29547.024993418738,PT RC Flat Slab,50953276.9024,87120.0,342662805.9051437,356.67293831698265,312.2330182577144,Residential,13.905,3,Yes,Yes,9,9
2,22865.09952874245,1848.3996789908952,725.2000272502721,1873.9025209781114,2599.102548228383,1926.6472093200198,26106.757614519283,28705.860162747664,RC Rib Slab,49449526.7796,87120.0,336579641.3455287,346.1466874571033,303.6375608583148,Residential,15.375,3,Yes,Yes,9,9
3,23737.89719536693,1884.182205935441,731.9841682016345,1891.4273758946952,2623.4115440963296,2313.7455920262023,27064.815414220117,29688.22695831645,Two-way RC Slab,46148013.5947,87120.0,337805538.30100346,323.0360951629963,314.3692781150495,Residential,15.524999999999999,3,Yes,Yes,9,9
4,23829.925094994698,1883.1944235566643,756.8257257999794,1955.5983145491382,2712.4240403491176,1970.4459581743236,27165.251726105576,29877.675766454697,One-Way Spanning RC,47752909.2618,87120.0,343261186.3696938,334.27036483266147,315.65108001536083,Residential,15.450000000000001,3,Yes,Yes,9,9
5,22830.864376412115,1834.529859986685,731.0080879548136,1888.9059564791621,2619.9140444339755,1688.734526564894,25951.021899357806,28570.93594379178,Precast Hollowcore with In-situ RC Beams,46963317.9432,87120.0,337600138.9246497,328.7432256020787,301.65019656749183,Residential,14.399999999999999,3,Yes,Yes,9,9
6,23621.347950409126,2049.8202806837958,716.430101460351,1851.3268878381252,2567.7569892984757,752.3109588493957,26880.952279974543,29448.70926927301,Non-Composite Rolled Steel with PCC Planks,54335885.9795,87120.0,335120155.09834564,380.35120185622185,312.9167066325845,Residential,15.780899999999999,3,Yes,Yes,9,9
7,21986.00075731072,1972.6186767466056,629.2698431355343,1626.2004385000205,2255.470281635555,63.58211751785659,25144.900970234365,27400.371251869918,Composite Rolled Steel with Metal Decking,51683939.1883,87120.0,316379745.0928033,361.7875743178956,292.7764984452739,Residential,15.2766,3,Yes,Yes,9,9
8,,,,,,,,,Composite Cell Beams with Metal Decking,,87120.0,,,,Residential,15.282599999999999,3,Yes,Yes,9,9
9,20150.870169450027,2437.7048375273034,575.3951356756262,6978.915513335865,7554.3106490114915,-1260.6347761077282,23710.931954044147,25803.591226908848,Steel Frame with CLT Slabs,57791885.794,87120.0,305609111.32929397,404.54320055815276,276.8075660537454,Residential,15.247800000000002,3,Yes,Yes,9,9
10,19031.238558149234,2369.071575075986,574.2944586753927,8825.014249283839,9399.308707959228,-1215.678972367402,22527.47331849448,24626.29709845371,"CLT, Glulam and Steel Column Hybrid",60618738.2123,87120.0,305397970.7895118,424.3311674861813,263.4504647151132,Residential,16.425,3,Yes,Yes,9,9
0,4230.064349869831,307.1926980797104,132.5188430540533,342.410151642933,474.9289946969863,367.17629122410415,4794.657729950244,5269.586724647229,RC Flat Slab,8367028.8111,13440.0,55554153.44324608,58.56920167742405,361.10319431753476,Residential,14.01,3,Yes,No,6,6
1,3854.5077832094785,293.66460262091096,122.76493843739873,317.21377608078495,439.9787145181837,309.4280585143898,4383.099372019277,4823.078086537462,PT RC Flat Slab,8690317.5827,13440.0,53615417.496687055,60.83222307882542,330.6496722543231,Residential,13.8,3,Yes,No,6,6
2,3599.2702096720323,285.94295790310514,113.25771359625162,292.6546259695257,405.9123395657773,316.0053888494864,4104.367890277368,4510.280229843145,RC Rib Slab,8498075.8683,13440.0,51832220.910852715,59.48653107810225,309.8105968270439,Residential,14.774999999999999,3,Yes,No,6,6
3,3790.086177199989,293.62065062053114,112.6826896882806,291.1692189543993,403.8519086426799,433.4039393861832,4313.322091100594,4717.173999743275,Two-way RC Slab,8218297.9769,13440.0,51542285.43827066,57.52808583821951,325.21206673651886,Residential,14.774999999999999,3,Yes,No,6,6
4,3617.786992199016,286.06877286271583,113.72639072401115,293.8653170099377,407.59170773394885,319.0475062895862,4124.1164313288255,4531.7081390627745,One-Way Spanning RC,8126964.1052,13440.0,51823023.46794863,56.88874873611883,311.08669494530835,Residential,15.149999999999999,3,Yes,No,6,6
5,3900.2408862248994,293.5848057358715,122.22183227564062,315.8108192794228,438.03265155506347,314.85570542079455,4406.488887997525,4844.5215395525875,Precast Hollowcore with In-situ RC Beams,8511327.1485,13440.0,53507497.742736116,59.57929003933257,332.2967394372662,Residential,14.024999999999999,3,Yes,No,6,6
6,3667.616509960314,314.01586211889196,109.92251485840761,284.0513351663121,393.97385002471975,130.6743545921479,4164.102023543892,4558.075873568611,Non-Composite Rolled Steel with PCC Planks,9278232.6155,13440.0,50994755.91611011,64.9476283081979,314.66143242947095,Residential,15.1032,3,Yes,No,6,6
7,3723.9467978714883,318.4466290066574,101.62362703599923,262.62226083114894,364.24588786714827,-27.399726575368312,4237.167013480907,4601.412901348056,Composite Rolled Steel with Metal Decking,9258065.5357,13440.0,49348446.316580966,64.80645874973304,320.08731192192266,Residential,14.799,3,Yes,No,6,6
8,3862.248534197013,337.20735379648636,102.1798286521023,264.0648464027976,366.24467505490003,-69.32755227051692,4396.183081026848,4762.427756081748,Composite Cell Beams with Metal Decking,9982486.8418,13440.0,49459414.43747702,69.87740789277001,332.2961673303288,Residential,14.231801130258194,3,Yes,No,6,6
9,3241.489795803058,394.77045656068043,88.920709060904,1161.7630571494337,1250.6837662103376,-221.0317568218337,3813.443140413492,4137.301218550435,Steel Frame with CLT Slabs,9704303.7623,13440.0,46869320.415870294,67.93012633608305,288.79265377601007,Residential,14.8923,3,Yes,No,6,6
10,3112.204749310353,410.81232949771635,89.65186700485303,1810.1758147217997,1899.8276817266524,-307.24022306449405,3705.312775773701,4035.337705500354,"CLT, Glulam and Steel Column Hybrid",10341086.709,13440.0,47016025.106475756,72.38760696322193,281.07889752506867,Residential,15.465,3,Yes,No,6,6
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,589680.0,0.0,0.0,,Office,0.0,35,Yes,Yes,9,9
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,589680.0,0.0,0.0,,Office,0.0,35,Yes,Yes,9,9
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,589680.0,0.0,0.0,,Office,0.0,35,Yes,Yes,9,9
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,1122030,589680.0,0.0,0.0,,Office,0.0,35,Yes,Yes,9,9
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,589680.0,0.0,0.0,,Office,0.0,35,Yes,Yes,9,9
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,589680.0,0.0,0.0,,Office,0.0,35,Yes,Yes,9,9
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,589680.0,,,,Office,,35,Yes,Yes,9,9
7,,,,,,,,,Composite Rolled Steel with Metal Decking,,589680.0,,,,Office,,35,Yes,Yes,9,9
8,,,,,,,,,Composite Cell Beams with Metal Decking,,589680.0,,,,Office,,35,Yes,Yes,9,9
9,,,,,,,,,Steel Frame with CLT Slabs,,589680.0,,,,Office,197.2215,35,Yes,Yes,9,9
10,,,,,,,,,"CLT, Glulam and Steel Column Hybrid",,589680.0,,,,Office,211.40000000000003,35,Yes,Yes,9,9
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,826200.0,0.0,0.0,,Office,0.0,17,Yes,Yes,10,10
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,826200.0,0.0,0.0,,Office,0.0,17,Yes,Yes,10,10
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,826200.0,0.0,0.0,,Office,0.0,17,Yes,Yes,10,10
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,826200.0,0.0,0.0,,Office,0.0,17,Yes,Yes,10,10
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,826200.0,0.0,0.0,,Office,0.0,17,Yes,Yes,10,10
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,826200.0,0.0,0.0,,Office,0.0,17,Yes,Yes,10,10
